dataset_id,name,sector,scope,recommendation,relevance,audit_status,rows,last_update,last_update_days,update_freq,n_columns,n_meaningful_columns,columns_all,join_keys_found,join_key_classes,join_key_columns,sample_join_density,source_refs,origin_refs,signal_refs,probe_notes,url
bign-27m7,Paises que no exigen visa de turismo a colombianos,Foreign Affairs Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2025-11-01,174,,10,10,regi_n|otros_territorios|pa_s|localizaci_n|exige_visa_corta_duraci_n|exige_visa_para_pasaporte_oficial|exige_visa_para_pasaporte_diplomatico|condiciones_especiales|identificador|fecha,0,,,,,appendix|audit_json,,"llm_tier=skip; llm_reasoning=This dataset lists countries that do not require tourist visas for Colombians. It has no direct connection to Colombian public procurement, financial data, or governance processes, making it irrelevan; llm_tier=skip; llm_reasoning=This dataset lists countries that do not require tourist visas for Colombians. It has no direct connection to Colombian public procurement, financial data, or governance processes, making it irrelevan",https://www.datos.gov.co/d/bign-27m7
bmcc-69wd,Directorio de Casas de Justicia y Centros de Convivencia Ciudadana.,Justice and Law Sector Roadmap,colombia_open_data_audit,candidate_context,medium,valid,-1,2025-09-05,231,,7,7,departamento|municipio|casa_de_justicia|direcci_n|numero_fijo|correos_institucionales|horario_de_atencion,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset lists locations of Justice Houses and Citizen Coexistence Centers. While not directly containing procurement or financial data, it can be used to enrich other datasets by providing geogra; llm_tier=context_enrichment; llm_reasoning=This dataset lists locations of Justice Houses and Citizen Coexistence Centers. While not directly containing procurement or financial data, it can be used to enrich other datasets by providing geogra",https://www.datos.gov.co/d/bmcc-69wd
bpij-5vy9,Ejecución Presupuestal del Presupuesto General de la Nación detallada por Rubro Presupuestal,Finance and Public Credit Sector Roadmap,colombia_open_data_audit,candidate,high,valid,-1,2026-02-12,71,,21,21,fuente|situacion|recursospresupuestales|codigosector|nombresector|codigoentidad|nombreentidad|codigoniveluno|nombreniveluno|codigoniveldos|nombrenieldos|codigoniveltres|nombreniveltres|codigocuartonivel|nombrecuartonivel|codigoquintonivel|nombrequintonivel|apropiacionvigente|compromisos|obligaciones|pagos,1,entity,entity:codigoentidad,,,appendix|audit_json,,"llm_tier=ingest_priority; llm_reasoning=This dataset is highly relevant as it details the execution of the national budget by budgetary item, providing a granular view of public spending that can be cross-referenced with procurement and pro; llm_tier=ingest_priority; llm_reasoning=This dataset is highly relevant as it details the execution of the national budget by budgetary item, providing a granular view of public spending that can be cross-referenced with procurement and pro",https://www.datos.gov.co/d/bpij-5vy9
br9a-gygu,Ejecución Financiera de Regalías,Finance and Public Credit Sector Roadmap,colombia_open_data_audit,candidate,high,valid,-1,2026-04-22,2,,15,15,vigencia|codigofondo|nombrefondo|codigodanedepartamento|nombredepartamento|codigodaneentidad|nombreentidad|nombrebolsaregional|codigobpin|nombreproyecto|recursosaprobadosasignadosspgr|apropiacioncdp|apropiacionrp|apropiacionpagada|porcentajeejecutadopresu,3,bpin|divipola|entity,bpin:codigobpin|divipola:codigodanedepartamento|divipola:codigodaneentidad|entity:codigodaneentidad,,,appendix|audit_json,,,https://www.datos.gov.co/d/br9a-gygu
btz9-gir8,Solicitudes de Arbitraje,Justice and Law Sector Roadmap,colombia_open_data_audit,manual_review,review,valid,-1,2026-04-14,10,,13,13,a_o|mes|municipio|departamento|area|asunto|clasificacion_asunto|gratis|caso_activo|a_o_resultado|mes_resultado|resultado_arbitraje|clasificacion_resultado,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset on arbitration requests, while not direct procurement data, can provide context for disputes arising from public contracts or governance issues, potentially revealing patterns of conflict; llm_tier=context_enrichment; llm_reasoning=This dataset on arbitration requests, while not direct procurement data, can provide context for disputes arising from public contracts or governance issues, potentially revealing patterns of conflict",https://www.datos.gov.co/d/btz9-gir8
bvqm-qcni,Indice de Información Clasificada y Reservada - Ministerio de Justicia y del Derecho,Justice and Law Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2026-03-09,46,,14,14,nombre_de_la_categor_a_de_informaci_n|nombre_de_la_informaci_n|idioma|medio_de_conservaci_n_soporte_digital_f_sico_elctr_nico|electr_nico|fecha_de_generaci_n_de_la_informaci_n|nombre_del_rea_responsable_de_la_producci_n_de_la_informaci_n|nombre_del_rea_responsable_de_la_informaci_n|informaci_n_clasificada|fundamento_legal_y_o_constitucional_que_justifica_la_informaci_n_como_clasificada_o_reservada|fundamento_jur_dico_de_la_excepci_n_norma_jur_dica_que_sirve_como_fundamento_jur_dica_para_la_clasificaci_n_o_reserva_de_la_informaci_n|excepci_n_total_o_parcial|fecha_en_la_que_se_calific_como_reservada_o_clasificada|plazo_de_la_clasificaci_n_o_reserva,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset, detailing classified and reserved information within the Ministry of Justice, is not directly procurement or financial data. However, it could provide crucial context for understanding w; llm_tier=context_enrichment; llm_reasoning=This dataset, detailing classified and reserved information within the Ministry of Justice, is not directly procurement or financial data. However, it could provide crucial context for understanding w",https://www.datos.gov.co/d/bvqm-qcni
bx26-pux4,Registro_PQRS_Mindeportes,Sports Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2022-07-07,1387,,11,11,radicado|fecha_radicado|dia_de_radicacion|medio_de_envio|tipo|asunto|tercero|empresa|destinatario|dependencia_destino|responsable,0,,,,,appendix|audit_json,,"llm_tier=ingest_if_useful; llm_reasoning=This dataset contains records of citizen requests, complaints, and suggestions (PQRS) submitted to the Ministry of Sports. While not direct procurement data, it can indirectly reveal irregularities th; llm_tier=ingest_if_useful; llm_reasoning=This dataset contains records of citizen requests, complaints, and suggestions (PQRS) submitted to the Ministry of Sports. While not direct procurement data, it can indirectly reveal irregularities th",https://www.datos.gov.co/d/bx26-pux4
c36g-9fc2,Registro Especial de Prestadores y Sedes de Servicios de Salud,health,source_registry,keep,promoted,valid,-1,2026-04-17,7,,22,22,codigoprestador|nombreprestador|codigohabilitacionsede|nombresede|tipoid|numeroidentificacion|naturalezajuridica|ese|municipio_prestador|departamentoprestadordesc|municipioprestadordesc|direccionprestador|email_prestador|telefonoprestador|municipiosede|departamentodededesc|municipiosededesc|direcci_nsede|email_sede|t_lefonosede|claseprestador|fecha_corte_reps,1,nit,nit:numeroidentificacion,,health_providers,source_registry,,"llm_added_columns=1,classes=1; llm_tier=ingest_priority; llm_reasoning=This dataset is highly relevant as it provides a registry of healthcare providers and their facilities, which are key entities involved in public health procurement and service delivery. It can be use; llm_tier=ingest_priority; llm_reasoning=This dataset is highly relevant as it provides a registry of healthcare providers and their facilities, which are key entities involved in public health procurement and service delivery. It can be use",https://www.datos.gov.co/d/c36g-9fc2
c82u-588k,Personas Naturales Personas Jurídicas y Entidades Sin Ánimo de Lucro,identity,source_registry,keep,promoted,valid,-1,2026-04-06,18,,36,36,codigo_camara|camara_comercio|matricula|inscripcion_proponente|razon_social|primer_apellido|segundo_apellido|primer_nombre|segundo_nombre|sigla|codigo_clase_identificacion|clase_identificacion|numero_identificacion|nit|digito_verificacion|cod_ciiu_act_econ_pri|cod_ciiu_act_econ_sec|ciiu3|ciiu4|fecha_matricula|fecha_renovacion|ultimo_ano_renovado|fecha_vigencia|fecha_cancelacion|codigo_tipo_sociedad|tipo_sociedad|codigo_organizacion_juridica|organizacion_juridica|codigo_categoria_matricula|categoria_matricula|codigo_estado_matricula|estado_matricula|clase_identificacion_rl|num_identificacion_representante_legal|representante_legal|fecha_actualizacion,1,nit,nit:numero_identificacion|nit:nit|nit:num_identificacion_representante_legal,,company_registry_c82u,signal_deps|source_registry,company_registry_c82u,"llm_added_columns=1,classes=0; llm_tier=ingest_priority; llm_reasoning=This dataset is highly relevant as it provides core identity information for individuals and legal entities, which is crucial for linking to procurement and financial data to detect shell companies, c; llm_tier=ingest_priority; llm_reasoning=This dataset is highly relevant as it provides core identity information for individuals and legal entities, which is crucial for linking to procurement and financial data to detect shell companies, c",https://www.datos.gov.co/d/c82u-588k
cb9c-h8sn,SECOP II - Adiciones,National Planning Sector Roadmap,colombia_open_data_audit,keep,already_used,valid,-1,2026-04-23,1,,5,5,identificador|id_contrato|tipo|descripcion|fecharegistro,1,contract,contract:id_contrato,,secop_contract_additions,appendix|audit_json|signal_deps|source_registry,secop_contract_additions,"llm_tier=ingest_priority; llm_reasoning=This dataset, SECOP II - Adiciones, is highly relevant as it contains information on contract modifications, which are a common area for corruption and fraud in public procurement.; llm_tier=ingest_priority; llm_reasoning=This dataset, SECOP II - Adiciones, is highly relevant as it contains information on contract modifications, which are a common area for corruption and fraud in public procurement.",https://www.datos.gov.co/d/cb9c-h8sn
ccvq-rp9s,Temperatura Máxima del Aire,Sustainable Development Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2026-04-23,1,,12,12,codigoestacion|codigosensor|fechaobservacion|valorobservado|nombreestacion|departamento|municipio|zonahidrografica|latitud|longitud|descripcionsensor|unidadmedida,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset, while not directly containing procurement or financial data, can be used to enrich other datasets by providing geographical context (latitude, longitude, municipality, department) for in; llm_tier=context_enrichment; llm_reasoning=This dataset, while not directly containing procurement or financial data, can be used to enrich other datasets by providing geographical context (latitude, longitude, municipality, department) for in",https://www.datos.gov.co/d/ccvq-rp9s
ceth-n4bn,Grupos de Proveedores - SECOP II,National Planning Sector Roadmap,colombia_open_data_audit,candidate,high,valid,-1,2026-04-23,1,,33,33,codigo_grupo|nombre_grupo|nit_grupo|es_entidad|es_proveedor|esta_activo|fecha_creaci_n_grupo|codigo_categor_a_principal_grupo|descripci_n_c_digo_categor_a_principal_grupo|numero_tel_fono_grupo|numero_fax|correo_electronico_grupo|direcci_n_grupo|pais_grupo|departamento_grupo|minucipio|sitio_web_grupo|tipo_empresa_grupo|nombre_representante_legal_grupo|tipo_doc_representante_legal_grupo|numero_doc_representante_legal_grupo|telefono_representante_legal_grupo|correo_representante_legal_grupo|es_mipyme|ubicaci_n_grupo|codigo_participante|nombre_participante|nit_participante|tipo_empresa_participante|ubicaci_n_participante|fecha_creaci_n_participante|participacion|es_lider_del_grupo,1,nit,nit:codigo_grupo|nit:nit_grupo|nit:codigo_participante|nit:nit_participante,,,appendix|audit_json,,"llm_tier=ingest_priority; llm_reasoning=This dataset provides a core registry of suppliers, which is crucial for identifying patterns, potential conflicts of interest, and blacklisted entities within procurement processes.; llm_tier=ingest_priority; llm_reasoning=This dataset provides a core registry of suppliers, which is crucial for identifying patterns, potential conflicts of interest, and blacklisted entities within procurement processes.",https://www.datos.gov.co/d/ceth-n4bn
cf7h-nvwj,Asistencias preventivas por Dirección Territorial,Labor Sector Roadmap,colombia_open_data_audit,candidate_context,medium,valid,-1,2024-02-12,802,,3,3,direcciones_territoriales|asistencia_preventiva_numero|acuerdo_mejora_numero,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset, detailing preventive assistance by territorial directorates, could indirectly inform corruption detection by providing context on government outreach and potential areas of focus for ove; llm_tier=context_enrichment; llm_reasoning=This dataset, detailing preventive assistance by territorial directorates, could indirectly inform corruption detection by providing context on government outreach and potential areas of focus for ove",https://www.datos.gov.co/d/cf7h-nvwj
