scope,source_id,pipeline_key,dataset_id,name,sector_or_category,audit_status,current_status,current_role,load_state,signals_total,signals_required,signals_optional,output_evidence_refs,recommendation,relevance,reason,url
colombia_open_data_audit,,,e88h-vxzi,Entidades Acreditadas Organizaciones Solidarias,Labor Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/e88h-vxzi
colombia_open_data_audit,,,e8s8-v85a,Entidades Acreditadas,Labor Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/e8s8-v85a
colombia_open_data_audit,,,e967-4a8r,Información estadística y financiera por ramos de seguros Formato 290,Finance and Public Credit Sector Roadmap,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/e967-4a8r
colombia_open_data_audit,,,e97j-vuf7,Colombianos detenidos en el exterior,Foreign Affairs Sector Roadmap,valid,,,,0,0,0,0,drop,low,Low-priority sector for this corruption graph unless a specific case needs it.,https://www.datos.gov.co/d/e97j-vuf7
colombia_open_data_audit,,,eb4s-qy73,,Sustainable Development Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/eb4s-qy73
colombia_open_data_audit,,,ef7j-amu8,Registro de Activos de Información,Foreign Affairs Sector Roadmap,valid,,,,0,0,0,0,drop,low,"Administrative/open-data inventory metadata; it does not expose actors, money, contracts, sanctions, or territory-level denominator signal.",https://www.datos.gov.co/d/ef7j-amu8
colombia_open_data_audit,,,efv4-ibbr,,Culture Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/efv4-ibbr
colombia_open_data_audit,,,efw5-jiej,Salidas de colombianos desde el territorio nacional,Foreign Affairs Sector Roadmap,valid,,,,0,0,0,0,drop,low,Low-priority sector for this corruption graph unless a specific case needs it.,https://www.datos.gov.co/d/efw5-jiej
colombia_open_data_audit,,,egce-jd6s,Directorio de funcionarios habilitados para conciliar,Justice and Law Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/egce-jd6s
colombia_open_data_audit,,,enmx-7kvv,MEN_MATRICULA_MIGRANTES_EN_EDUCACION_BASICA_Y_MEDIA,Education Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/enmx-7kvv
colombia_open_data_audit,,,epkg-mphw,MEN_INDICADORES_PAE,Education,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/epkg-mphw
colombia_open_data_audit,,,eqd2-95z3,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/eqd2-95z3
colombia_open_data_audit,,,ew62-87bt,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/ew62-87bt
colombia_open_data_audit,,,ex27-cfy9,,Agriculture and Rural Development Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/ex27-cfy9
colombia_open_data_audit,,,f4a5-ab9q,Seguimiento a la Ejecución Presupuestal del Sector Justicia,Justice and Law Sector Roadmap,valid,,,,0,0,0,0,candidate,high,"Name/sector points to procurement, budget, sanctions, public officials, suppliers, projects, or payments: directly relevant to corruption-pattern detection.",https://www.datos.gov.co/d/f4a5-ab9q
colombia_open_data_audit,,,f62j-zypy,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/f62j-zypy
colombia_open_data_audit,,,f789-7hwg,SECOP I - Procesos de Compra Pública,National Planning Sector Roadmap,valid,,,,0,0,0,0,candidate,high,"Name/sector points to procurement, budget, sanctions, public officials, suppliers, projects, or payments: directly relevant to corruption-pattern detection.",https://www.datos.gov.co/d/f789-7hwg
colombia_open_data_audit,,,f7hi-2cgg,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/f7hi-2cgg
colombia_open_data_audit,,,fd7n-f4jp,USPEC Alimentación PPL,Justice and Law Sector Roadmap,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/fd7n-f4jp
colombia_open_data_audit,,,fdir-hk5z,Tratados internacionales de Colombia,Foreign Affairs Sector Roadmap,valid,,,,0,0,0,0,drop,low,Low-priority sector for this corruption graph unless a specific case needs it.,https://www.datos.gov.co/d/fdir-hk5z
colombia_open_data_audit,,,feim-cysj,Proyectos de ley del Senado de la Republica,Equality and Equity Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/feim-cysj
colombia_open_data_audit,,,ff4w-wj49,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/ff4w-wj49
colombia_open_data_audit,,,ff7q-jcdw,Comercialización Materiales de Referencia - Instituto Nacional de Metrología,MINCIT Sectoral Roadmap 2026,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/ff7q-jcdw
colombia_open_data_audit,,,fh46-5jkd,,Culture Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/fh46-5jkd
colombia_open_data_audit,,,fhgb-y83h,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/fhgb-y83h
colombia_open_data_audit,,,fi6h-4rbt,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/fi6h-4rbt
colombia_open_data_audit,,,fiev-nid6,Lista de normas cargadas en el Sistema Único de Información Normativa SUIN-Juriscol,Justice and Law Sector Roadmap,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/fiev-nid6
colombia_open_data_audit,,,fn2v-r4gu,Hoja de Ruta Nacional de datos abiertos estratégicos del estado colombiano,Sectoral Roadmaps 2025-2026,valid,,,,0,0,0,0,drop,low,"Administrative/open-data inventory metadata; it does not expose actors, money, contracts, sanctions, or territory-level denominator signal.",https://www.datos.gov.co/d/fn2v-r4gu
colombia_open_data_audit,,,fr8e-58py,Entidades Acreditadas SIIA,Labor Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/fr8e-58py
colombia_open_data_audit,,,fr9f-9g4b,Encuesta Motociclistas,Transport Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/fr9f-9g4b
colombia_open_data_audit,,,frv6-9rf8,,MINCIT Sectoral Roadmap 2026,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/frv6-9rf8
colombia_open_data_audit,,,fs36-azrv,Registro de Sanciones Contadores,MINCIT Sectoral Roadmap 2026,valid,,,,0,0,0,0,candidate,high,"Name/sector points to procurement, budget, sanctions, public officials, suppliers, projects, or payments: directly relevant to corruption-pattern detection.",https://www.datos.gov.co/d/fs36-azrv
colombia_open_data_audit,,,fut2-keu8,,MinTIC Sectoral Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/fut2-keu8
colombia_open_data_audit,,,fuyf-sb4r,Procesos en Casas de Justicia,Justice and Law Sector Roadmap,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/fuyf-sb4r
colombia_open_data_audit,,,fwf9-c4xb,Entidades Acreditadas,Labor Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/fwf9-c4xb
colombia_open_data_audit,,,fz2j-qt75,Probabilidad de accidentalidad,Transport Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/fz2j-qt75
colombia_open_data_audit,,,g6m2-4x34,,Finance,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/g6m2-4x34
colombia_open_data_audit,,,g7ps-wzb3,Países que no requieren visa de turismo para ingresar a Colombia,Foreign Affairs Sector Roadmap,valid,,,,0,0,0,0,drop,low,Low-priority sector for this corruption graph unless a specific case needs it.,https://www.datos.gov.co/d/g7ps-wzb3
colombia_open_data_audit,,,gaic-b8aw,Exportaciones agrícolas no tradicionales y tradicionales,Agriculture and Rural Development Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/gaic-b8aw
colombia_open_data_audit,,,gdt3-vua2,,Culture Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/gdt3-vua2
colombia_open_data_audit,,,gdut-mu3c,,National Planning Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/gdut-mu3c
colombia_open_data_audit,,,ggi6-6r8f,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/ggi6-6r8f
colombia_open_data_audit,,,gi6t-dtvg,Índice de información clasificada y reservada,Sustainable Development Sector Roadmap,valid,,,,0,0,0,0,drop,low,"Administrative/open-data inventory metadata; it does not expose actors, money, contracts, sanctions, or territory-level denominator signal.",https://www.datos.gov.co/d/gi6t-dtvg
colombia_open_data_audit,,,gium-im4r,Recursos de Gobierno al Sistema de Naciones Unidas para el Desarrollo Sostenible,Foreign Affairs Sector Roadmap,valid,,,,0,0,0,0,drop,low,Low-priority sector for this corruption graph unless a specific case needs it.,https://www.datos.gov.co/d/gium-im4r
colombia_open_data_audit,,,gjp9-cutm,SECOP II - Garantias,National Planning Sector Roadmap,valid,,,,0,0,0,0,candidate,high,"Name/sector points to procurement, budget, sanctions, public officials, suppliers, projects, or payments: directly relevant to corruption-pattern detection.",https://www.datos.gov.co/d/gjp9-cutm
colombia_open_data_audit,,,gkbc-gw7x,Desmovilizaciones colectivas e individuales,Justice and Law Sector Roadmap,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/gkbc-gw7x
colombia_open_data_audit,,,gnut-8jsz,Cantidad de pensionados de Colpensiones por tipo de pensión,Labor Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/gnut-8jsz
colombia_open_data_audit,,,gnxj-bape,,National Planning Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/gnxj-bape
colombia_open_data_audit,,,gpmw-54pr,,Labor,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/gpmw-54pr
colombia_open_data_audit,,,gsyf-q83k,,Labor Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/gsyf-q83k
colombia_open_data_audit,,,gt5e-hnrt,,Justice and Law Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/gt5e-hnrt
colombia_open_data_audit,,,h2yr-zfb2,Subsidios De Vivienda Asignados,Habitat and Housing Sector Roadmap,valid,,,,0,0,0,0,candidate,high,"Name/sector points to procurement, budget, sanctions, public officials, suppliers, projects, or payments: directly relevant to corruption-pattern detection.",https://www.datos.gov.co/d/h2yr-zfb2
colombia_open_data_audit,,,h468-umfj,Registro de Activos de Información UGPP,Finance and Public Credit Sector Roadmap,valid,,,,0,0,0,0,drop,low,"Administrative/open-data inventory metadata; it does not expose actors, money, contracts, sanctions, or territory-level denominator signal.",https://www.datos.gov.co/d/h468-umfj
colombia_open_data_audit,,,h79s-3ats,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/h79s-3ats
